model_name,seed,fold_id,test_subject,feature_index,feature_name,channel_name,statistic,importance
feature_random_forest_v1,42,2,2,133,s1_ay_ptp,s1_ay,ptp,0.002579344608342954
feature_random_forest_v1,42,2,2,134,s1_az_ptp,s1_az,ptp,0.001593640358237305
feature_random_forest_v1,42,2,2,135,s1_gx_ptp,s1_gx,ptp,0.0011456962435833673
feature_random_forest_v1,42,2,2,136,s1_gy_ptp,s1_gy,ptp,0.0017912486399564436
feature_random_forest_v1,42,2,2,137,s1_gz_ptp,s1_gz,ptp,0.003164474938909966
feature_random_forest_v1,42,2,2,138,s2_ax_ptp,s2_ax,ptp,0.0016572220356132702
feature_random_forest_v1,42,2,2,139,s2_ay_ptp,s2_ay,ptp,0.0007486549050957418
feature_random_forest_v1,42,2,2,140,s2_az_ptp,s2_az,ptp,0.0033150770646874113
feature_random_forest_v1,42,2,2,141,s2_gx_ptp,s2_gx,ptp,0.0015430391804546007
feature_random_forest_v1,42,2,2,142,s2_gy_ptp,s2_gy,ptp,0.012055814409381449
feature_random_forest_v1,42,2,2,143,s2_gz_ptp,s2_gz,ptp,0.0026423542130760173
feature_random_forest_v1,42,2,2,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.00040378405533885906
feature_random_forest_v1,42,2,2,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0009437504060904743
feature_random_forest_v1,42,2,2,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,6.105962552774393e-05
feature_random_forest_v1,42,2,2,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.00035908228391543445
feature_random_forest_v1,42,2,2,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.004756759271874996
feature_random_forest_v1,42,2,2,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0010538226187718062
feature_random_forest_v1,42,2,2,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,42,2,2,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.0008621625826021439
feature_random_forest_v1,42,2,2,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.003456625704949108
feature_random_forest_v1,42,2,2,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0010053437478797316
feature_random_forest_v1,42,2,2,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.0017036868989109494
feature_random_forest_v1,42,2,2,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,42,2,2,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0024349671808475398
feature_random_forest_v1,42,2,2,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,42,2,2,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.00023810710971241823
feature_random_forest_v1,42,2,2,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0016003166677586872
feature_random_forest_v1,42,2,2,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.0015943119384602127
feature_random_forest_v1,42,2,2,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,0.00027824595013916536
feature_random_forest_v1,42,3,3,0,s0_ax_mean,s0_ax,mean,0.017962194996225363
feature_random_forest_v1,42,3,3,1,s0_ay_mean,s0_ay,mean,0.004570950882691613
feature_random_forest_v1,42,3,3,2,s0_az_mean,s0_az,mean,0.00691483004829231
feature_random_forest_v1,42,3,3,3,s0_gx_mean,s0_gx,mean,0.0009563218624976997
feature_random_forest_v1,42,3,3,4,s0_gy_mean,s0_gy,mean,0.0007103541323521063
feature_random_forest_v1,42,3,3,5,s0_gz_mean,s0_gz,mean,0.0013793425699916073
feature_random_forest_v1,42,3,3,6,s1_ax_mean,s1_ax,mean,0.03439674354778042
feature_random_forest_v1,42,3,3,7,s1_ay_mean,s1_ay,mean,0.0053044282164841534
feature_random_forest_v1,42,3,3,8,s1_az_mean,s1_az,mean,0.008651062202653874
feature_random_forest_v1,42,3,3,9,s1_gx_mean,s1_gx,mean,0.03815508686708335
feature_random_forest_v1,42,3,3,10,s1_gy_mean,s1_gy,mean,0.02659714573549275
feature_random_forest_v1,42,3,3,11,s1_gz_mean,s1_gz,mean,0.0030371938160374153
feature_random_forest_v1,42,3,3,12,s2_ax_mean,s2_ax,mean,0.0029184696637131503
feature_random_forest_v1,42,3,3,13,s2_ay_mean,s2_ay,mean,0.0078101969277055
feature_random_forest_v1,42,3,3,14,s2_az_mean,s2_az,mean,0.006143404751775383
feature_random_forest_v1,42,3,3,15,s2_gx_mean,s2_gx,mean,0.0025677125108086985
feature_random_forest_v1,42,3,3,16,s2_gy_mean,s2_gy,mean,0.031449039229331434
feature_random_forest_v1,42,3,3,17,s2_gz_mean,s2_gz,mean,0.0014029391476612213
feature_random_forest_v1,42,3,3,18,s0_ax_std,s0_ax,std,0.006651606514557168
feature_random_forest_v1,42,3,3,19,s0_ay_std,s0_ay,std,0.0021998382675836843
feature_random_forest_v1,42,3,3,20,s0_az_std,s0_az,std,0.022434329207432678
feature_random_forest_v1,42,3,3,21,s0_gx_std,s0_gx,std,0.001171492401598726
feature_random_forest_v1,42,3,3,22,s0_gy_std,s0_gy,std,0.00929330959179482
feature_random_forest_v1,42,3,3,23,s0_gz_std,s0_gz,std,0.003507652487691043
feature_random_forest_v1,42,3,3,24,s1_ax_std,s1_ax,std,0.05700134089677318
feature_random_forest_v1,42,3,3,25,s1_ay_std,s1_ay,std,0.0034985370988698957
feature_random_forest_v1,42,3,3,26,s1_az_std,s1_az,std,0.016708032749104915
feature_random_forest_v1,42,3,3,27,s1_gx_std,s1_gx,std,0.001379393745011827
feature_random_forest_v1,42,3,3,28,s1_gy_std,s1_gy,std,0.002812779880176619
feature_random_forest_v1,42,3,3,29,s1_gz_std,s1_gz,std,0.0027157139418362325
feature_random_forest_v1,42,3,3,30,s2_ax_std,s2_ax,std,0.0028791421094415703
feature_random_forest_v1,42,3,3,31,s2_ay_std,s2_ay,std,0.0019388432410133497
feature_random_forest_v1,42,3,3,32,s2_az_std,s2_az,std,0.007832513077610513
feature_random_forest_v1,42,3,3,33,s2_gx_std,s2_gx,std,0.0029568727584008657
feature_random_forest_v1,42,3,3,34,s2_gy_std,s2_gy,std,0.01499406668618948
feature_random_forest_v1,42,3,3,35,s2_gz_std,s2_gz,std,0.004494525887004027
feature_random_forest_v1,42,3,3,36,s0_ax_min,s0_ax,min,0.0064961807662231195
feature_random_forest_v1,42,3,3,37,s0_ay_min,s0_ay,min,0.0013840453562784865
feature_random_forest_v1,42,3,3,38,s0_az_min,s0_az,min,0.01138147724231555
feature_random_forest_v1,42,3,3,39,s0_gx_min,s0_gx,min,0.0010438056558046754
feature_random_forest_v1,42,3,3,40,s0_gy_min,s0_gy,min,0.006200754604238951
feature_random_forest_v1,42,3,3,41,s0_gz_min,s0_gz,min,0.002190320843461177
feature_random_forest_v1,42,3,3,42,s1_ax_min,s1_ax,min,0.005675492955701102
feature_random_forest_v1,42,3,3,43,s1_ay_min,s1_ay,min,0.0025549110287513555
feature_random_forest_v1,42,3,3,44,s1_az_min,s1_az,min,0.0014092141249126037
feature_random_forest_v1,42,3,3,45,s1_gx_min,s1_gx,min,0.0008970046205011732
feature_random_forest_v1,42,3,3,46,s1_gy_min,s1_gy,min,0.001857655732491135
feature_random_forest_v1,42,3,3,47,s1_gz_min,s1_gz,min,0.006913784923235189
feature_random_forest_v1,42,3,3,48,s2_ax_min,s2_ax,min,0.0032158822210305756
feature_random_forest_v1,42,3,3,49,s2_ay_min,s2_ay,min,0.004330641531975863
feature_random_forest_v1,42,3,3,50,s2_az_min,s2_az,min,0.0023257034158839455
feature_random_forest_v1,42,3,3,51,s2_gx_min,s2_gx,min,0.0015996062512751966
feature_random_forest_v1,42,3,3,52,s2_gy_min,s2_gy,min,0.0032884458708920313
feature_random_forest_v1,42,3,3,53,s2_gz_min,s2_gz,min,0.0016408398953157632
feature_random_forest_v1,42,3,3,54,s0_ax_max,s0_ax,max,0.002876439270474306
feature_random_forest_v1,42,3,3,55,s0_ay_max,s0_ay,max,0.0034324468769536686
feature_random_forest_v1,42,3,3,56,s0_az_max,s0_az,max,0.004194809981011919
feature_random_forest_v1,42,3,3,57,s0_gx_max,s0_gx,max,0.0010045999192984493
feature_random_forest_v1,42,3,3,58,s0_gy_max,s0_gy,max,0.003058245793137198
feature_random_forest_v1,42,3,3,59,s0_gz_max,s0_gz,max,0.0010801996905551142
feature_random_forest_v1,42,3,3,60,s1_ax_max,s1_ax,max,0.05094172508415174
feature_random_forest_v1,42,3,3,61,s1_ay_max,s1_ay,max,0.0015910310948402313
feature_random_forest_v1,42,3,3,62,s1_az_max,s1_az,max,0.004093898407310676
feature_random_forest_v1,42,3,3,63,s1_gx_max,s1_gx,max,0.0018875241607839413
feature_random_forest_v1,42,3,3,64,s1_gy_max,s1_gy,max,0.003694787514424673
feature_random_forest_v1,42,3,3,65,s1_gz_max,s1_gz,max,0.002649630217833991
feature_random_forest_v1,42,3,3,66,s2_ax_max,s2_ax,max,0.002103935475462119
feature_random_forest_v1,42,3,3,67,s2_ay_max,s2_ay,max,0.0023790586240437254
feature_random_forest_v1,42,3,3,68,s2_az_max,s2_az,max,0.0037372602148136548
feature_random_forest_v1,42,3,3,69,s2_gx_max,s2_gx,max,0.0016947080875377419
feature_random_forest_v1,42,3,3,70,s2_gy_max,s2_gy,max,0.018701446055897887
feature_random_forest_v1,42,3,3,71,s2_gz_max,s2_gz,max,0.0017234986023560517
feature_random_forest_v1,42,3,3,72,s0_ax_median,s0_ax,median,0.011221071119858152
feature_random_forest_v1,42,3,3,73,s0_ay_median,s0_ay,median,0.0056944479649510705
feature_random_forest_v1,42,3,3,74,s0_az_median,s0_az,median,0.003949971711141965
feature_random_forest_v1,42,3,3,75,s0_gx_median,s0_gx,median,0.0010184250379257857
feature_random_forest_v1,42,3,3,76,s0_gy_median,s0_gy,median,0.0010523336597745845
feature_random_forest_v1,42,3,3,77,s0_gz_median,s0_gz,median,0.0007449163793348852
feature_random_forest_v1,42,3,3,78,s1_ax_median,s1_ax,median,0.01708077770719141
feature_random_forest_v1,42,3,3,79,s1_ay_median,s1_ay,median,0.006711960543510249
feature_random_forest_v1,42,3,3,80,s1_az_median,s1_az,median,0.0035570435808269176
feature_random_forest_v1,42,3,3,81,s1_gx_median,s1_gx,median,0.011224766891518786
feature_random_forest_v1,42,3,3,82,s1_gy_median,s1_gy,median,0.0009041336143110245
feature_random_forest_v1,42,3,3,83,s1_gz_median,s1_gz,median,0.005349075696598922
feature_random_forest_v1,42,3,3,84,s2_ax_median,s2_ax,median,0.002125617421316071
feature_random_forest_v1,42,3,3,85,s2_ay_median,s2_ay,median,0.003272954750390353
feature_random_forest_v1,42,3,3,86,s2_az_median,s2_az,median,0.003973406066275122
feature_random_forest_v1,42,3,3,87,s2_gx_median,s2_gx,median,0.0019912969829411096
feature_random_forest_v1,42,3,3,88,s2_gy_median,s2_gy,median,0.0014603165273968403
feature_random_forest_v1,42,3,3,89,s2_gz_median,s2_gz,median,0.0023136501720759815
feature_random_forest_v1,42,3,3,90,s0_ax_energy,s0_ax,energy,0.0029397612351530216
feature_random_forest_v1,42,3,3,91,s0_ay_energy,s0_ay,energy,0.0010399672790551637
feature_random_forest_v1,42,3,3,92,s0_az_energy,s0_az,energy,0.013775232006348661
feature_random_forest_v1,42,3,3,93,s0_gx_energy,s0_gx,energy,0.0012950458375700156
feature_random_forest_v1,42,3,3,94,s0_gy_energy,s0_gy,energy,0.006425903005377343
feature_random_forest_v1,42,3,3,95,s0_gz_energy,s0_gz,energy,0.00308577411107999
feature_random_forest_v1,42,3,3,96,s1_ax_energy,s1_ax,energy,0.047256752442525946
feature_random_forest_v1,42,3,3,97,s1_ay_energy,s1_ay,energy,0.0035005747099233087
feature_random_forest_v1,42,3,3,98,s1_az_energy,s1_az,energy,0.016445404192845618
feature_random_forest_v1,42,3,3,99,s1_gx_energy,s1_gx,energy,0.001243975979234386
feature_random_forest_v1,42,3,3,100,s1_gy_energy,s1_gy,energy,0.0030462262136204655
feature_random_forest_v1,42,3,3,101,s1_gz_energy,s1_gz,energy,0.00394421973492906
feature_random_forest_v1,42,3,3,102,s2_ax_energy,s2_ax,energy,0.00198570473120343
feature_random_forest_v1,42,3,3,103,s2_ay_energy,s2_ay,energy,0.0013357324422340914
feature_random_forest_v1,42,3,3,104,s2_az_energy,s2_az,energy,0.009470367759963171
feature_random_forest_v1,42,3,3,105,s2_gx_energy,s2_gx,energy,0.00216180456790141
feature_random_forest_v1,42,3,3,106,s2_gy_energy,s2_gy,energy,0.014044160934905313
feature_random_forest_v1,42,3,3,107,s2_gz_energy,s2_gz,energy,0.0030186014580579103
feature_random_forest_v1,42,3,3,108,s0_ax_rms,s0_ax,rms,0.004692762493692193
feature_random_forest_v1,42,3,3,109,s0_ay_rms,s0_ay,rms,0.001989662496047547
feature_random_forest_v1,42,3,3,110,s0_az_rms,s0_az,rms,0.01088652911071325
feature_random_forest_v1,42,3,3,111,s0_gx_rms,s0_gx,rms,0.0014173048241646752
feature_random_forest_v1,42,3,3,112,s0_gy_rms,s0_gy,rms,0.008557969422535602
feature_random_forest_v1,42,3,3,113,s0_gz_rms,s0_gz,rms,0.002104537083360068
feature_random_forest_v1,42,3,3,114,s1_ax_rms,s1_ax,rms,0.036863621885377895
feature_random_forest_v1,42,3,3,115,s1_ay_rms,s1_ay,rms,0.003821193111100954
feature_random_forest_v1,42,3,3,116,s1_az_rms,s1_az,rms,0.013284632547211453
feature_random_forest_v1,42,3,3,117,s1_gx_rms,s1_gx,rms,0.0026227295654264243
feature_random_forest_v1,42,3,3,118,s1_gy_rms,s1_gy,rms,0.0017527848393958038
feature_random_forest_v1,42,3,3,119,s1_gz_rms,s1_gz,rms,0.004227345599040115
feature_random_forest_v1,42,3,3,120,s2_ax_rms,s2_ax,rms,0.0021133495052619803
feature_random_forest_v1,42,3,3,121,s2_ay_rms,s2_ay,rms,0.001339963841752087
feature_random_forest_v1,42,3,3,122,s2_az_rms,s2_az,rms,0.009166794572376466
feature_random_forest_v1,42,3,3,123,s2_gx_rms,s2_gx,rms,0.004005178805379309
feature_random_forest_v1,42,3,3,124,s2_gy_rms,s2_gy,rms,0.012240514121051226
feature_random_forest_v1,42,3,3,125,s2_gz_rms,s2_gz,rms,0.004165285865375435
feature_random_forest_v1,42,3,3,126,s0_ax_ptp,s0_ax,ptp,0.0038809243132643494
feature_random_forest_v1,42,3,3,127,s0_ay_ptp,s0_ay,ptp,0.0012508741427729479
feature_random_forest_v1,42,3,3,128,s0_az_ptp,s0_az,ptp,0.010158170467015282
feature_random_forest_v1,42,3,3,129,s0_gx_ptp,s0_gx,ptp,0.0007488260717828342
feature_random_forest_v1,42,3,3,130,s0_gy_ptp,s0_gy,ptp,0.007280047654967878
feature_random_forest_v1,42,3,3,131,s0_gz_ptp,s0_gz,ptp,0.002767589850478512
feature_random_forest_v1,42,3,3,132,s1_ax_ptp,s1_ax,ptp,0.0333017850126411
feature_random_forest_v1,42,3,3,133,s1_ay_ptp,s1_ay,ptp,0.002993929655589182
feature_random_forest_v1,42,3,3,134,s1_az_ptp,s1_az,ptp,0.0031486180865767117
feature_random_forest_v1,42,3,3,135,s1_gx_ptp,s1_gx,ptp,0.0022692727732425604
feature_random_forest_v1,42,3,3,136,s1_gy_ptp,s1_gy,ptp,0.002013126255593005
feature_random_forest_v1,42,3,3,137,s1_gz_ptp,s1_gz,ptp,0.0033512653730165343
feature_random_forest_v1,42,3,3,138,s2_ax_ptp,s2_ax,ptp,0.0023836638539444796
feature_random_forest_v1,42,3,3,139,s2_ay_ptp,s2_ay,ptp,0.003023432043465716
feature_random_forest_v1,42,3,3,140,s2_az_ptp,s2_az,ptp,0.003951744655820025
feature_random_forest_v1,42,3,3,141,s2_gx_ptp,s2_gx,ptp,0.0014204893893077592
feature_random_forest_v1,42,3,3,142,s2_gy_ptp,s2_gy,ptp,0.008808462044692295
feature_random_forest_v1,42,3,3,143,s2_gz_ptp,s2_gz,ptp,0.0034033342208716895
feature_random_forest_v1,42,3,3,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.00031013986308166936
feature_random_forest_v1,42,3,3,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0013423387708946044
feature_random_forest_v1,42,3,3,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,7.069515706379257e-05
feature_random_forest_v1,42,3,3,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.0006696528706216568
feature_random_forest_v1,42,3,3,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.0030584856285843314
feature_random_forest_v1,42,3,3,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0003553556465201471
feature_random_forest_v1,42,3,3,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,42,3,3,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.00044174573539451254
feature_random_forest_v1,42,3,3,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.004530204115818071
feature_random_forest_v1,42,3,3,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0013148443959706427
feature_random_forest_v1,42,3,3,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.0012839821346169935
feature_random_forest_v1,42,3,3,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,42,3,3,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0010511119598056965
feature_random_forest_v1,42,3,3,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,42,3,3,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.00031172078419703536
feature_random_forest_v1,42,3,3,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0010343598871874274
feature_random_forest_v1,42,3,3,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.0024056709649509546
feature_random_forest_v1,42,3,3,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,0.00010218229987590154
feature_random_forest_v1,42,4,4,0,s0_ax_mean,s0_ax,mean,0.01353791537746016
feature_random_forest_v1,42,4,4,1,s0_ay_mean,s0_ay,mean,0.005463826219830208
feature_random_forest_v1,42,4,4,2,s0_az_mean,s0_az,mean,0.005206321361623859
feature_random_forest_v1,42,4,4,3,s0_gx_mean,s0_gx,mean,0.0013789407559043284
feature_random_forest_v1,42,4,4,4,s0_gy_mean,s0_gy,mean,0.0007532411264124999
feature_random_forest_v1,42,4,4,5,s0_gz_mean,s0_gz,mean,0.0011489095652534207
feature_random_forest_v1,42,4,4,6,s1_ax_mean,s1_ax,mean,0.03427547446570501
feature_random_forest_v1,42,4,4,7,s1_ay_mean,s1_ay,mean,0.00409291915825065
feature_random_forest_v1,42,4,4,8,s1_az_mean,s1_az,mean,0.010090238839513177
feature_random_forest_v1,42,4,4,9,s1_gx_mean,s1_gx,mean,0.03609454559699999
feature_random_forest_v1,42,4,4,10,s1_gy_mean,s1_gy,mean,0.0338410836765313
feature_random_forest_v1,42,4,4,11,s1_gz_mean,s1_gz,mean,0.00240504466464081
feature_random_forest_v1,42,4,4,12,s2_ax_mean,s2_ax,mean,0.004317243767606725
feature_random_forest_v1,42,4,4,13,s2_ay_mean,s2_ay,mean,0.00509349497259171
feature_random_forest_v1,42,4,4,14,s2_az_mean,s2_az,mean,0.0063485788835028305
feature_random_forest_v1,42,4,4,15,s2_gx_mean,s2_gx,mean,0.001310368755770842
feature_random_forest_v1,42,4,4,16,s2_gy_mean,s2_gy,mean,0.036582252041521
feature_random_forest_v1,42,4,4,17,s2_gz_mean,s2_gz,mean,0.001613388707770079
feature_random_forest_v1,42,4,4,18,s0_ax_std,s0_ax,std,0.004621290449434132
feature_random_forest_v1,42,4,4,19,s0_ay_std,s0_ay,std,0.0008972760532014812
feature_random_forest_v1,42,4,4,20,s0_az_std,s0_az,std,0.020863194420103235
feature_random_forest_v1,42,4,4,21,s0_gx_std,s0_gx,std,0.0008309296102608887
feature_random_forest_v1,42,4,4,22,s0_gy_std,s0_gy,std,0.008564426884711217
feature_random_forest_v1,42,4,4,23,s0_gz_std,s0_gz,std,0.0024332073084210913
feature_random_forest_v1,42,4,4,24,s1_ax_std,s1_ax,std,0.05492369443318438
feature_random_forest_v1,42,4,4,25,s1_ay_std,s1_ay,std,0.0032238833710392196
feature_random_forest_v1,42,4,4,26,s1_az_std,s1_az,std,0.008374381502041117
feature_random_forest_v1,42,4,4,27,s1_gx_std,s1_gx,std,0.0007010013899883068
feature_random_forest_v1,42,4,4,28,s1_gy_std,s1_gy,std,0.0030024351112323006
feature_random_forest_v1,42,4,4,29,s1_gz_std,s1_gz,std,0.004597752829246567
feature_random_forest_v1,42,4,4,30,s2_ax_std,s2_ax,std,0.0027745412569122547
feature_random_forest_v1,42,4,4,31,s2_ay_std,s2_ay,std,0.001970520078352316
feature_random_forest_v1,42,4,4,32,s2_az_std,s2_az,std,0.007595559045977036
feature_random_forest_v1,42,4,4,33,s2_gx_std,s2_gx,std,0.0030700782600088018
feature_random_forest_v1,42,4,4,34,s2_gy_std,s2_gy,std,0.01201105167754198
feature_random_forest_v1,42,4,4,35,s2_gz_std,s2_gz,std,0.003806835342951267
feature_random_forest_v1,42,4,4,36,s0_ax_min,s0_ax,min,0.004836765544260651
feature_random_forest_v1,42,4,4,37,s0_ay_min,s0_ay,min,0.0011602044062687285
feature_random_forest_v1,42,4,4,38,s0_az_min,s0_az,min,0.017941343687286695
feature_random_forest_v1,42,4,4,39,s0_gx_min,s0_gx,min,0.0014224914575089714
feature_random_forest_v1,42,4,4,40,s0_gy_min,s0_gy,min,0.008279731458224554
feature_random_forest_v1,42,4,4,41,s0_gz_min,s0_gz,min,0.002183501161477708
feature_random_forest_v1,42,4,4,42,s1_ax_min,s1_ax,min,0.003858785419081373
feature_random_forest_v1,42,4,4,43,s1_ay_min,s1_ay,min,0.0019042422256297393
feature_random_forest_v1,42,4,4,44,s1_az_min,s1_az,min,0.0010322039376787647
feature_random_forest_v1,42,4,4,45,s1_gx_min,s1_gx,min,0.0014499804508407773
feature_random_forest_v1,42,4,4,46,s1_gy_min,s1_gy,min,0.002297155186250257
feature_random_forest_v1,42,4,4,47,s1_gz_min,s1_gz,min,0.006492027421105344
feature_random_forest_v1,42,4,4,48,s2_ax_min,s2_ax,min,0.003133437358863611
feature_random_forest_v1,42,4,4,49,s2_ay_min,s2_ay,min,0.0030605648740090413
feature_random_forest_v1,42,4,4,50,s2_az_min,s2_az,min,0.004493067916716668
feature_random_forest_v1,42,4,4,51,s2_gx_min,s2_gx,min,0.0014269253333191792
feature_random_forest_v1,42,4,4,52,s2_gy_min,s2_gy,min,0.0036925629280189108
feature_random_forest_v1,42,4,4,53,s2_gz_min,s2_gz,min,0.0033310811948627046
feature_random_forest_v1,42,4,4,54,s0_ax_max,s0_ax,max,0.004044354892972058
feature_random_forest_v1,42,4,4,55,s0_ay_max,s0_ay,max,0.0011799211395594048
feature_random_forest_v1,42,4,4,56,s0_az_max,s0_az,max,0.00301552254818044
feature_random_forest_v1,42,4,4,57,s0_gx_max,s0_gx,max,0.000963737770418038
feature_random_forest_v1,42,4,4,58,s0_gy_max,s0_gy,max,0.0024044052811493465
feature_random_forest_v1,42,4,4,59,s0_gz_max,s0_gz,max,0.0013878754378746255
feature_random_forest_v1,42,4,4,60,s1_ax_max,s1_ax,max,0.04874695159406034
feature_random_forest_v1,42,4,4,61,s1_ay_max,s1_ay,max,0.001301831601122195
feature_random_forest_v1,42,4,4,62,s1_az_max,s1_az,max,0.002916926015236687
feature_random_forest_v1,42,4,4,63,s1_gx_max,s1_gx,max,0.0016699651122989317
feature_random_forest_v1,42,4,4,64,s1_gy_max,s1_gy,max,0.00613886918895103
feature_random_forest_v1,42,4,4,65,s1_gz_max,s1_gz,max,0.002463852406775222
feature_random_forest_v1,42,4,4,66,s2_ax_max,s2_ax,max,0.0016936158735768201
feature_random_forest_v1,42,4,4,67,s2_ay_max,s2_ay,max,0.00259034505982407
feature_random_forest_v1,42,4,4,68,s2_az_max,s2_az,max,0.003729006751342706
feature_random_forest_v1,42,4,4,69,s2_gx_max,s2_gx,max,0.0010482370769265982
feature_random_forest_v1,42,4,4,70,s2_gy_max,s2_gy,max,0.011794026880452446
feature_random_forest_v1,42,4,4,71,s2_gz_max,s2_gz,max,0.0017660117419354303
feature_random_forest_v1,42,4,4,72,s0_ax_median,s0_ax,median,0.012898803845243197
